Week Begin Date,County Name,County Code,County FIPS Code,Latitude/Longitude,Total Intakes,Georeferenced Lat/Long
12/31/18,Snyder,55,42109,"(40.7711373692, -77.0725596804)",0,POINT (-77.0725596804 40.7711373692)
3/11/19,Franklin,28,42055,"(39.9278619704, -77.7239884483)",1,POINT (-77.7239884483 39.9278619704)
1/30/17,Bradford,8,42015,"(41.7911781401, -76.5182562384)",0,POINT (-76.5182562384 41.7911781401)
7/16/18,Lycoming,41,42081,"(41.3445979226, -77.069424568)",0,POINT (-77.069424568 41.3445979226)
5/29/17,Erie,25,42049,"(41.9941378702, -80.0407591036)",1,POINT (-80.0407591036 41.9941378702)
1/23/17,Centre,14,42027,"(40.9193135008, -77.8250011212)",1,POINT (-77.8250011212 40.9193135008)
1/2/17,Bucks,9,42017,"(40.335011331, -75.1129124111)",5,POINT (-75.1129124111 40.335011331)
7/17/17,Columbia,19,42037,"(41.0491208559, -76.4100217975)",0,POINT (-76.4100217975 41.0491208559)
2/20/17,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
4/10/17,Cameron,12,42023,"(41.4388026531, -78.2091693241)",1,POINT (-78.2091693241 41.4388026531)
7/16/18,Elk,24,42047,"(41.4281941606, -78.6494771322)",0,POINT (-78.6494771322 41.4281941606)
7/3/17,Washington,63,42125,"(40.1910966345, -80.2518008276)",4,POINT (-80.2518008276 40.1910966345)
12/5/16,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",3,POINT (-75.6009948118 40.6146479416)
8/27/18,McKean,42,42083,"(41.810370736, -78.5712201998)",0,POINT (-78.57122019980001 41.810370736)
8/14/17,Philadelphia,51,42101,"(40.0044435384, -75.140236002)",41,POINT (-75.140236002 40.0044435384)
2/4/19,Northampton,48,42095,"(40.754595404, -75.3126372576)",4,POINT (-75.3126372576 40.754595404)
3/25/19,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",5,POINT (-76.2513876838 40.0459079619)
4/1/19,Unknown,0,,,0,
6/5/17,York,67,42133,"(39.9219253124, -76.7257605231)",0,POINT (-76.7257605231 39.9219253124)
4/3/17,Monroe,45,42089,"(41.0609178653, -75.3408360302)",2,POINT (-75.3408360302 41.0609178653)
9/10/18,Cumberland,21,42041,"(40.167598388, -77.268662705)",4,POINT (-77.268662705 40.167598388)
12/17/18,Lycoming,41,42081,"(41.3445979226, -77.069424568)",0,POINT (-77.069424568 41.3445979226)
3/26/18,Forest,27,42053,"(41.5135787577, -79.2378099483)",0,POINT (-79.2378099483 41.5135787577)
9/10/18,Beaver,4,42007,"(40.6834924548, -80.3510735648)",3,POINT (-80.3510735648 40.6834924548)
4/23/18,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",1,POINT (-80.3375411446 40.9932503514)
4/30/18,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",1,POINT (-77.6200308901 40.6127492804)
8/5/19,Snyder,55,42109,"(40.7711373692, -77.0725596804)",1,POINT (-77.0725596804 40.7711373692)
2/11/19,Schuylkill,54,42107,"(40.707512431, -76.223323851)",3,POINT (-76.223323851 40.707512431000005)
11/28/16,Washington,63,42125,"(40.1910966345, -80.2518008276)",2,POINT (-80.2518008276 40.1910966345)
1/2/17,Columbia,19,42037,"(41.0491208559, -76.4100217975)",0,POINT (-76.4100217975 41.0491208559)
6/5/17,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",0,POINT (-80.3375411446 40.9932503514)
11/6/17,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",2,POINT (-76.2513876838 40.0459079619)
11/27/17,Northampton,48,42095,"(40.754595404, -75.3126372576)",3,POINT (-75.3126372576 40.754595404)
8/21/17,Lycoming,41,42081,"(41.3445979226, -77.069424568)",0,POINT (-77.069424568 41.3445979226)
6/17/19,Northampton,48,42095,"(40.754595404, -75.3126372576)",3,POINT (-75.3126372576 40.754595404)
6/18/18,Blair,7,42013,"(40.4855502384, -78.349076871)",2,POINT (-78.349076871 40.4855502384)
11/13/17,Columbia,19,42037,"(41.0491208559, -76.4100217975)",0,POINT (-76.4100217975 41.0491208559)
5/8/17,Bucks,9,42017,"(40.335011331, -75.1129124111)",3,POINT (-75.1129124111 40.335011331)
11/21/16,Perry,50,42099,"(40.4041531744, -77.2590738496)",0,POINT (-77.2590738496 40.4041531744)
10/16/17,Berks,6,42011,"(40.4193963513, -75.9307732705)",5,POINT (-75.93077327050001 40.4193963513)
12/12/16,Washington,63,42125,"(40.1910966345, -80.2518008276)",0,POINT (-80.2518008276 40.1910966345)
3/12/18,Berks,6,42011,"(40.4193963513, -75.9307732705)",4,POINT (-75.93077327050001 40.4193963513)
7/30/18,Franklin,28,42055,"(39.9278619704, -77.7239884483)",0,POINT (-77.7239884483 39.9278619704)
12/26/16,Bedford,5,42009,"(40.0073753643, -78.4911647381)",1,POINT (-78.4911647381 40.0073753643)
3/20/17,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",0,POINT (-78.4755834299 41.0004290024)
12/31/18,Centre,14,42027,"(40.9193135008, -77.8250011212)",0,POINT (-77.8250011212 40.9193135008)
4/2/18,Lycoming,41,42081,"(41.3445979226, -77.069424568)",1,POINT (-77.069424568 41.3445979226)
10/30/17,Fayette,26,42051,"(39.919447803, -79.6518963464)",2,POINT (-79.6518963464 39.919447803)
11/5/18,Greene,30,42059,"(39.8548039342, -80.2294381655)",0,POINT (-80.2294381655 39.8548039342)
11/5/18,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",1,POINT (-78.4755834299 41.0004290024)
2/5/18,Clinton,18,42035,"(41.2328627374, -77.6428376046)",0,POINT (-77.6428376046 41.2328627374)
3/26/18,Union,60,42119,"(40.9647313096, -77.0641580308)",0,POINT (-77.0641580308 40.9647313096)
6/11/18,Bedford,5,42009,"(40.0073753643, -78.4911647381)",1,POINT (-78.4911647381 40.0073753643)
5/29/17,Perry,50,42099,"(40.4041531744, -77.2590738496)",0,POINT (-77.2590738496 40.4041531744)
7/1/19,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",5,POINT (-79.471341176 40.3103149985)
7/8/19,Bedford,5,42009,"(40.0073753643, -78.4911647381)",0,POINT (-78.4911647381 40.0073753643)
1/9/17,Unknown,0,,,1,
3/20/17,Blair,7,42013,"(40.4855502384, -78.349076871)",0,POINT (-78.349076871 40.4855502384)
8/13/18,Washington,63,42125,"(40.1910966345, -80.2518008276)",2,POINT (-80.2518008276 40.1910966345)
1/21/19,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",2,POINT (-76.7118842273 40.8515092572)
5/27/19,Pike,52,42103,"(41.332571995, -75.0327092448)",0,POINT (-75.0327092448 41.332571995)
2/12/18,Lackawanna,35,42069,"(41.4391006428, -75.6121834524)",2,POINT (-75.6121834524 41.4391006428)
7/1/19,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
8/20/18,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",4,POINT (-79.471341176 40.3103149985)
5/27/19,Schuylkill,54,42107,"(40.707512431, -76.223323851)",2,POINT (-76.223323851 40.707512431000005)
5/7/18,Indiana,32,42063,"(40.6529549748, -79.0933349286)",0,POINT (-79.0933349286 40.6529549748)
3/11/19,Washington,63,42125,"(40.1910966345, -80.2518008276)",1,POINT (-80.2518008276 40.1910966345)
2/11/19,Monroe,45,42089,"(41.0609178653, -75.3408360302)",4,POINT (-75.3408360302 41.0609178653)
11/26/18,Potter,53,42105,"(41.7442064382, -77.8987922939)",0,POINT (-77.8987922939 41.7442064382)
10/23/17,Pike,52,42103,"(41.332571995, -75.0327092448)",0,POINT (-75.0327092448 41.332571995)
12/11/17,Blair,7,42013,"(40.4855502384, -78.349076871)",0,POINT (-78.349076871 40.4855502384)
1/16/17,Cumberland,21,42041,"(40.167598388, -77.268662705)",2,POINT (-77.268662705 40.167598388)
1/21/19,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",0,POINT (-76.5147922046 41.4480993958)
12/4/17,Indiana,32,42063,"(40.6529549748, -79.0933349286)",1,POINT (-79.0933349286 40.6529549748)
7/31/17,Forest,27,42053,"(41.5135787577, -79.2378099483)",0,POINT (-79.2378099483 41.5135787577)
12/4/17,Perry,50,42099,"(40.4041531744, -77.2590738496)",0,POINT (-77.2590738496 40.4041531744)
8/13/18,Chester,15,42029,"(39.9748705566, -75.7562649818)",4,POINT (-75.7562649818 39.9748705566)
1/8/18,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
1/21/19,Chester,15,42029,"(39.9748705566, -75.7562649818)",5,POINT (-75.7562649818 39.9748705566)
1/23/17,Somerset,56,42111,"(39.9714629901, -79.0310020611)",3,POINT (-79.0310020611 39.9714629901)
10/29/18,Mercer,43,42085,"(41.302377765, -80.2600941079)",0,POINT (-80.26009410790002 41.302377765)
8/19/19,Monroe,45,42089,"(41.0609178653, -75.3408360302)",3,POINT (-75.3408360302 41.0609178653)
7/24/17,Blair,7,42013,"(40.4855502384, -78.349076871)",0,POINT (-78.349076871 40.4855502384)
3/4/19,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",1,POINT (-79.471341176 40.3103149985)
6/24/19,Juniata,34,42067,"(40.5343300836, -77.405775001)",1,POINT (-77.405775001 40.5343300836)
2/18/19,Bucks,9,42017,"(40.335011331, -75.1129124111)",9,POINT (-75.1129124111 40.335011331)
7/9/18,Northampton,48,42095,"(40.754595404, -75.3126372576)",2,POINT (-75.3126372576 40.754595404)
4/10/17,Centre,14,42027,"(40.9193135008, -77.8250011212)",0,POINT (-77.8250011212 40.9193135008)
1/9/17,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",2,POINT (-79.4731689893 40.8150952555)
9/10/18,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",0,POINT (-76.5147922046 41.4480993958)
5/1/17,Luzerne,40,42079,"(41.1783643884, -75.991996098)",1,POINT (-75.991996098 41.178364388400006)
6/3/19,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",1,POINT (-77.6200308901 40.6127492804)
7/24/17,Cumberland,21,42041,"(40.167598388, -77.268662705)",1,POINT (-77.268662705 40.167598388)
3/4/19,Bradford,8,42015,"(41.7911781401, -76.5182562384)",1,POINT (-76.5182562384 41.7911781401)
2/25/19,Columbia,19,42037,"(41.0491208559, -76.4100217975)",1,POINT (-76.4100217975 41.0491208559)
11/20/17,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
2/11/19,Warren,62,42123,"(41.8167523652, -79.278581578)",0,POINT (-79.278581578 41.8167523652)
3/18/19,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",0,POINT (-79.4731689893 40.8150952555)
1/1/18,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",4,POINT (-79.471341176 40.3103149985)
3/5/18,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",0,POINT (-75.8025030296 41.8205685982)
7/17/17,Fayette,26,42051,"(39.919447803, -79.6518963464)",2,POINT (-79.6518963464 39.919447803)
12/3/18,Northampton,48,42095,"(40.754595404, -75.3126372576)",2,POINT (-75.3126372576 40.754595404)
10/29/18,Washington,63,42125,"(40.1910966345, -80.2518008276)",0,POINT (-80.2518008276 40.1910966345)
2/4/19,Centre,14,42027,"(40.9193135008, -77.8250011212)",2,POINT (-77.8250011212 40.9193135008)
1/7/19,Montgomery,46,42091,"(40.209898739, -75.3725200072)",7,POINT (-75.3725200072 40.209898739)
9/10/18,Blair,7,42013,"(40.4855502384, -78.349076871)",2,POINT (-78.349076871 40.4855502384)
5/8/17,Berks,6,42011,"(40.4193963513, -75.9307732705)",3,POINT (-75.93077327050001 40.4193963513)
6/11/18,Fayette,26,42051,"(39.919447803, -79.6518963464)",1,POINT (-79.6518963464 39.919447803)
5/27/19,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
1/30/17,Luzerne,40,42079,"(41.1783643884, -75.991996098)",2,POINT (-75.991996098 41.178364388400006)
9/18/17,Sullivan,57,42113,"(41.4480993958, -76.5147922046)",1,POINT (-76.5147922046 41.4480993958)
5/21/18,Mifflin,44,42087,"(40.6127492804, -77.6200308901)",0,POINT (-77.6200308901 40.6127492804)
12/3/18,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",1,POINT (-80.3375411446 40.9932503514)
12/18/17,Susquehanna,58,42115,"(41.8205685982, -75.8025030296)",0,POINT (-75.8025030296 41.8205685982)
1/8/18,Cambria,11,42021,"(40.4912749067, -78.7189417385)",4,POINT (-78.7189417385 40.4912749067)
10/30/17,Warren,62,42123,"(41.8167523652, -79.278581578)",0,POINT (-79.278581578 41.8167523652)
8/13/18,Bucks,9,42017,"(40.335011331, -75.1129124111)",6,POINT (-75.1129124111 40.335011331)
1/30/17,York,67,42133,"(39.9219253124, -76.7257605231)",9,POINT (-76.7257605231 39.9219253124)
8/7/17,Bedford,5,42009,"(40.0073753643, -78.4911647381)",1,POINT (-78.4911647381 40.0073753643)
5/1/17,Carbon,13,42025,"(40.9193670081, -75.7110703866)",2,POINT (-75.7110703866 40.9193670081)
2/18/19,Lebanon,38,42075,"(40.3675970024, -76.4618257486)",1,POINT (-76.4618257486 40.3675970024)
6/10/19,Juniata,34,42067,"(40.5343300836, -77.405775001)",0,POINT (-77.405775001 40.5343300836)
8/27/18,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",4,POINT (-78.4755834299 41.0004290024)
7/2/18,Dauphin,22,42043,"(40.4197463597, -76.7796056802)",6,POINT (-76.7796056802 40.4197463597)
11/6/17,McKean,42,42083,"(41.810370736, -78.5712201998)",0,POINT (-78.57122019980001 41.810370736)
12/10/18,McKean,42,42083,"(41.810370736, -78.5712201998)",0,POINT (-78.57122019980001 41.810370736)
2/26/18,Luzerne,40,42079,"(41.1783643884, -75.991996098)",1,POINT (-75.991996098 41.178364388400006)
7/9/18,Northumberland,49,42097,"(40.8515092572, -76.7118842273)",2,POINT (-76.7118842273 40.8515092572)
3/26/18,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
2/20/17,Lehigh,39,42077,"(40.6146479416, -75.6009948118)",8,POINT (-75.6009948118 40.6146479416)
6/17/19,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",1,POINT (-79.4731689893 40.8150952555)
4/22/19,Monroe,45,42089,"(41.0609178653, -75.3408360302)",3,POINT (-75.3408360302 41.0609178653)
2/26/18,Columbia,19,42037,"(41.0491208559, -76.4100217975)",1,POINT (-76.4100217975 41.0491208559)
6/24/19,Wayne,64,42127,"(41.6496980525, -75.3051535022)",1,POINT (-75.3051535022 41.6496980525)
4/2/18,Wayne,64,42127,"(41.6496980525, -75.3051535022)",1,POINT (-75.3051535022 41.6496980525)
12/25/17,Venango,61,42121,"(41.4034125863, -79.7628656104)",0,POINT (-79.7628656104 41.4034125863)
11/21/16,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
3/5/18,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
5/14/18,Beaver,4,42007,"(40.6834924548, -80.3510735648)",1,POINT (-80.3510735648 40.6834924548)
3/4/19,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",0,POINT (-77.9827661036 40.4161050032)
7/9/18,Union,60,42119,"(40.9647313096, -77.0641580308)",1,POINT (-77.0641580308 40.9647313096)
12/18/17,Monroe,45,42089,"(41.0609178653, -75.3408360302)",0,POINT (-75.3408360302 41.0609178653)
9/25/17,Jefferson,33,42065,"(41.1313909115, -79.0010181419)",0,POINT (-79.0010181419 41.1313909115)
5/20/19,Bradford,8,42015,"(41.7911781401, -76.5182562384)",0,POINT (-76.5182562384 41.7911781401)
2/20/17,Carbon,13,42025,"(40.9193670081, -75.7110703866)",3,POINT (-75.7110703866 40.9193670081)
2/11/19,Clarion,16,42031,"(41.1927912877, -79.4248360769)",1,POINT (-79.4248360769 41.1927912877)
7/22/19,Armstrong,3,42005,"(40.8150952555, -79.4731689893)",3,POINT (-79.4731689893 40.8150952555)
10/30/17,York,67,42133,"(39.9219253124, -76.7257605231)",4,POINT (-76.7257605231 39.9219253124)
6/12/17,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",0,POINT (-77.9827661036 40.4161050032)
9/4/17,Potter,53,42105,"(41.7442064382, -77.8987922939)",0,POINT (-77.8987922939 41.7442064382)
6/4/18,McKean,42,42083,"(41.810370736, -78.5712201998)",0,POINT (-78.57122019980001 41.810370736)
7/16/18,Juniata,34,42067,"(40.5343300836, -77.405775001)",0,POINT (-77.405775001 40.5343300836)
3/26/18,Clearfield,17,42033,"(41.0004290024, -78.4755834299)",2,POINT (-78.4755834299 41.0004290024)
12/12/16,Cumberland,21,42041,"(40.167598388, -77.268662705)",1,POINT (-77.268662705 40.167598388)
1/8/18,Unknown,0,,,2,
9/17/18,Washington,63,42125,"(40.1910966345, -80.2518008276)",1,POINT (-80.2518008276 40.1910966345)
7/2/18,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
3/4/19,Somerset,56,42111,"(39.9714629901, -79.0310020611)",1,POINT (-79.0310020611 39.9714629901)
12/3/18,Wyoming,66,42131,"(41.5189248803, -76.0181300338)",0,POINT (-76.0181300338 41.5189248803)
7/24/17,Snyder,55,42109,"(40.7711373692, -77.0725596804)",0,POINT (-77.0725596804 40.7711373692)
1/9/17,Lycoming,41,42081,"(41.3445979226, -77.069424568)",2,POINT (-77.069424568 41.3445979226)
11/5/18,Cameron,12,42023,"(41.4388026531, -78.2091693241)",0,POINT (-78.2091693241 41.4388026531)
4/16/18,Centre,14,42027,"(40.9193135008, -77.8250011212)",1,POINT (-77.8250011212 40.9193135008)
8/13/18,Clinton,18,42035,"(41.2328627374, -77.6428376046)",0,POINT (-77.6428376046 41.2328627374)
12/11/17,Fulton,29,42057,"(39.9248751086, -78.1148504535)",0,POINT (-78.1148504535 39.9248751086)
12/12/16,Huntingdon,31,42061,"(40.4161050032, -77.9827661036)",0,POINT (-77.9827661036 40.4161050032)
7/23/18,Bradford,8,42015,"(41.7911781401, -76.5182562384)",1,POINT (-76.5182562384 41.7911781401)
4/24/17,Elk,24,42047,"(41.4281941606, -78.6494771322)",0,POINT (-78.6494771322 41.4281941606)
2/18/19,Indiana,32,42063,"(40.6529549748, -79.0933349286)",0,POINT (-79.0933349286 40.6529549748)
1/16/17,Northampton,48,42095,"(40.754595404, -75.3126372576)",0,POINT (-75.3126372576 40.754595404)
5/14/18,Clarion,16,42031,"(41.1927912877, -79.4248360769)",3,POINT (-79.4248360769 41.1927912877)
10/22/18,Forest,27,42053,"(41.5135787577, -79.2378099483)",0,POINT (-79.2378099483 41.5135787577)
10/15/18,Clarion,16,42031,"(41.1927912877, -79.4248360769)",0,POINT (-79.4248360769 41.1927912877)
12/5/16,Chester,15,42029,"(39.9748705566, -75.7562649818)",4,POINT (-75.7562649818 39.9748705566)
1/29/18,Lancaster,36,42071,"(40.0459079619, -76.2513876838)",6,POINT (-76.2513876838 40.0459079619)
4/24/17,Perry,50,42099,"(40.4041531744, -77.2590738496)",0,POINT (-77.2590738496 40.4041531744)
8/6/18,Montgomery,46,42091,"(40.209898739, -75.3725200072)",12,POINT (-75.3725200072 40.209898739)
2/25/19,Chester,15,42029,"(39.9748705566, -75.7562649818)",4,POINT (-75.7562649818 39.9748705566)
12/3/18,Luzerne,40,42079,"(41.1783643884, -75.991996098)",3,POINT (-75.991996098 41.178364388400006)
8/5/19,Cumberland,21,42041,"(40.167598388, -77.268662705)",1,POINT (-77.268662705 40.167598388)
7/15/19,Lawrence,37,42073,"(40.9932503514, -80.3375411446)",1,POINT (-80.3375411446 40.9932503514)
3/4/19,Clinton,18,42035,"(41.2328627374, -77.6428376046)",0,POINT (-77.6428376046 41.2328627374)
2/11/19,Pike,52,42103,"(41.332571995, -75.0327092448)",0,POINT (-75.0327092448 41.332571995)
5/7/18,Westmoreland,65,42129,"(40.3103149985, -79.471341176)",4,POINT (-79.471341176 40.3103149985)
8/21/17,Wayne,64,42127,"(41.6496980525, -75.3051535022)",1,POINT (-75.3051535022 41.6496980525)
7/24/17,Montgomery,46,42091,"(40.209898739, -75.3725200072)",5,POINT (-75.3725200072 40.209898739)
3/11/19,Tioga,59,42117,"(41.7733383358, -77.2578807579)",0,POINT (-77.2578807579 41.7733383358)
10/8/18,Indiana,32,42063,"(40.6529549748, -79.0933349286)",1,POINT (-79.0933349286 40.6529549748)
5/1/17,McKean,42,42083,"(41.810370736, -78.5712201998)",1,POINT (-78.57122019980001 41.810370736)
2/5/18,Pike,52,42103,"(41.332571995, -75.0327092448)",1,POINT (-75.0327092448 41.332571995)
